Date Time,Heater Heat Output,T.F Heater Outlet Flow Transmitter,T.F. Heater Serpentine Coil Outlet Temperature,Heater Outlet Flue Gas O2 Analyzer,T.F. Heater Outlet Flue Gas Temperature,Average T.F. Heater Outlet Temperature,Average T.F. Heater Serpentine Coil Inlet Temperature,Average Furnace Exit Temperature
2024-09-06 08:30:00,6588110.0,493.0078125,220.8999938964844,4.946108341217041,476.7000122070313,235.9333292643229,208.8499984741211,808.3999938964844
2024-09-06 08:40:00,5946856.5,495.09375,219.3000030517578,6.021231174468994,425.6000061035156,234.66666666666666,210.3000030517578,753.75
2024-09-06 08:50:00,5984613.5,496.7109375,219.0,6.346751689910889,422.2000122070313,233.5,209.5999984741211,744.25
2024-09-06 09:00:00,5606651.5,488.953125,219.0,6.356698513031006,419.5,232.76666259765625,209.75,723.1000061035156
2024-09-06 09:10:00,5896316.0,497.8359375,218.3000030517578,5.084454536437988,431.6000061035156,232.33333333333334,208.6500015258789,737.4500122070312
2024-09-06 09:20:00,6132840.0,493.1015625,219.5,5.797887802124023,438.7999877929688,234.33333333333334,209.0,755.8500061035156
2024-09-06 09:30:00,6278483.0,495.0234375,219.6000061035156,6.230106830596924,438.5,235.16666666666666,209.3499984741211,761.9500122070312
2024-09-06 09:40:00,6298672.0,488.8359375,220.5,5.286096572875977,442.1000061035156,235.86666361490884,209.9000015258789,762.4499816894531
2024-09-06 09:50:00,5604348.5,492.28125,220.1999969482422,5.772569179534912,419.0,234.0999959309896,211.0,735.5500183105469
2024-09-06 10:00:00,6448772.0,501.984375,221.3999938964844,5.124240398406982,440.6000061035156,236.63333129882812,210.8000030517578,766.8500061035156
2024-09-06 10:10:00,5224598.5,492.9140625,218.8999938964844,6.087239265441895,404.6000061035156,232.1999969482422,210.75,729.1500244140625
2024-09-06 10:20:00,5343964.0,495.234375,218.8000030517578,5.986870765686035,407.0,232.13333129882812,210.1999969482422,744.25
2024-09-06 10:30:00,5549032.5,488.34375,217.6999969482422,5.777994632720947,407.7000122070313,231.9333292643229,209.5,736.5
